preusuel,dpt,decade,nombre,total_births,rate_per_10k
ERIC,27,1990,4,44747,0.89
ERIC,27,2000,3,32573,0.92
ERIC,28,1940,4,43565,0.92
ERIC,28,1950,327,51952,62.94
ERIC,28,1960,1181,51069,231.26
ERIC,28,1970,418,47043,88.85
ERIC,28,1980,67,42705,15.69
ERIC,28,1990,11,36311,3.03
ERIC,28,2000,3,35946,0.83
ERIC,29,1930,7,120149,0.58
ERIC,29,1940,7,118061,0.59
ERIC,29,1950,301,136735,22.01
ERIC,29,1960,2521,132715,189.96
ERIC,29,1970,1492,114792,129.97
ERIC,29,1980,315,101772,30.95
ERIC,29,1990,72,87528,8.23
ERIC,29,2000,9,81401,1.11
ERIC,30,1930,29,43076,6.73
ERIC,30,1940,77,56386,13.66
ERIC,30,1950,409,62049,65.92
ERIC,30,1960,1278,64006,199.67
ERIC,30,1970,486,49758,97.67
ERIC,30,1980,135,51579,26.17
ERIC,30,1990,39,49107,7.94
ERIC,30,2000,9,52820,1.7
ERIC,31,1940,7,73562,0.95
ERIC,31,1950,218,85354,25.54
ERIC,31,1960,2516,99902,251.85
ERIC,31,1970,1320,99617,132.51
ERIC,31,1980,285,98130,29.04
ERIC,31,1990,67,110367,6.07
ERIC,31,2000,21,126526,1.66
ERIC,31,2010,17,133486,1.27
ERIC,31,2020,3,37565,0.8
ERIC,32,1950,42,26609,15.78
ERIC,32,1960,456,19382,235.27
ERIC,32,1970,191,11659,163.82
ERIC,32,1980,29,8894,32.61
ERIC,33,1930,11,101025,1.09
ERIC,33,1940,91,128556,7.08
ERIC,33,1950,807,151381,53.31
ERIC,33,1960,3924,150368,260.96
ERIC,33,1970,1581,146682,107.78
ERIC,33,1980,319,140919,22.64
ERIC,33,1990,75,133650,5.61
ERIC,33,2000,18,139687,1.29
ERIC,33,2010,9,138378,0.65
ERIC,33,2020,4,41679,0.96
ERIC,34,1940,45,68232,6.6
ERIC,34,1950,432,71134,60.73
ERIC,34,1960,1568,80527,194.72
ERIC,34,1970,810,79044,102.47
ERIC,34,1980,242,84667,28.58
ERIC,34,1990,80,90672,8.82
ERIC,34,2000,29,100616,2.88
ERIC,34,2010,7,101163,0.69
ERIC,35,1940,31,102745,3.02
ERIC,35,1950,345,118106,29.21
ERIC,35,1960,1964,120585,162.87
ERIC,35,1970,1105,113979,96.95
ERIC,35,1980,244,103460,23.58
ERIC,35,1990,57,97846,5.83
ERIC,35,2000,12,108287,1.11
ERIC,36,1950,137,43115,31.78
ERIC,36,1960,872,37814,230.6
ERIC,36,1970,258,28023,92.07
ERIC,36,1980,38,20375,18.65
ERIC,36,2000,3,13990,2.14
ERIC,37,1940,15,58036,2.58
ERIC,37,1950,389,70589,55.11
ERIC,37,1960,1813,71465,253.69
ERIC,37,1970,605,66507,90.97
ERIC,37,1980,89,60753,14.65
ERIC,37,2000,4,51730,0.77
ERIC,38,1940,25,89907,2.78
ERIC,38,1950,386,100662,38.35
ERIC,38,1960,2576,120500,213.78
ERIC,38,1970,1243,114278,108.77
ERIC,38,1980,293,107691,27.21
ERIC,38,1990,65,103670,6.27
ERIC,38,2000,20,111169,1.8
ERIC,38,2010,9,102661,0.88
ERIC,38,2020,3,26695,1.12
ERIC,39,1940,4,35863,1.12
ERIC,39,1950,196,38247,51.25
ERIC,39,1960,828,35759,231.55
ERIC,39,1970,253,28188,89.75
ERIC,39,1980,45,23670,19.01
ERIC,39,1990,3,20373,1.47
ERIC,40,1940,3,31715,0.95
ERIC,40,1950,108,37491,28.81
ERIC,40,1960,821,34236,239.81
ERIC,40,1970,336,26933,124.75
ERIC,40,1980,47,22709,20.7
ERIC,40,1990,17,19577,8.68
ERIC,40,2000,3,18355,1.63
ERIC,41,1940,11,37096,2.97
ERIC,41,1950,205,40457,50.67
ERIC,41,1960,894,36130,247.44
ERIC,41,1970,303,31709,95.56
ERIC,41,1980,49,30626,16.0
ERIC,41,2000,6,25084,2.39
ERIC,42,1940,6,103442,0.58
ERIC,42,1950,278,116099,23.95
ERIC,42,1960,2377,117811,201.76
ERIC,42,1970,1236,110661,111.69
ERIC,42,1980,244,97897,24.92
ERIC,42,1990,23,82167,2.8
ERIC,42,2000,7,79909,0.88
ERIC,43,1950,34,31396,10.83
ERIC,43,1960,555,27000,205.56
ERIC,43,1970,258,18478,139.63
ERIC,43,1980,30,12758,23.51
ERIC,43,1990,3,9336,3.21
ERIC,44,1930,3,96622,0.31
ERIC,44,1940,52,118912,4.37
ERIC,44,1950,432,156831,27.55
ERIC,44,1960,1982,161592,122.65
ERIC,44,1970,1163,154881,75.09
ERIC,44,1980,315,139790,22.53
ERIC,44,1990,63,126829,4.97
ERIC,44,2000,13,141904,0.92
ERIC,44,2010,7,133997,0.52
ERIC,44,2020,6,37637,1.59
ERIC,45,1940,25,54841,4.56
ERIC,45,1950,534,66444,80.37
ERIC,45,1960,1678,69784,240.46
ERIC,45,1970,616,68115,90.44
ERIC,45,1980,126,63898,19.72
ERIC,45,1990,28,59872,4.68
ERIC,45,2000,13,59687,2.18
ERIC,46,1950,59,22098,26.7
ERIC,46,1960,465,20015,232.33
ERIC,46,1970,169,14228,118.78
ERIC,46,1980,24,11130,21.56
ERIC,47,1940,4,39674,1.01
ERIC,47,1950,173,43383,39.88
ERIC,47,1960,1118,41294,270.74
ERIC,47,1970,453,33918,133.56
ERIC,47,1980,91,30422,29.91
ERIC,48,1950,6,11308,5.31
ERIC,48,1960,144,8940,161.07
ERIC,48,1970,85,6160,137.99
ERIC,48,1980,4,3221,12.42
ERIC,49,1940,13,90291,1.44
ERIC,49,1950,485,111932,43.33
ERIC,49,1960,2155,117359,183.62
ERIC,49,1970,980,114643,85.48
ERIC,49,1980,228,105492,21.61
ERIC,49,1990,23,87629,2.62
ERIC,49,2000,10,91150,1.1
ERIC,49,2010,6,75528,0.79
ERIC,50,1930,13,79589,1.63
ERIC,50,1940,82,81898,10.01
ERIC,50,1950,450,97294,46.25
ERIC,50,1960,1601,82658,193.69
ERIC,50,1970,517,64681,79.93
ERIC,50,1980,122,60507,20.16
ERIC,50,1990,13,48820,2.66
ERIC,50,2000,3,41586,0.72
ERIC,51,1930,3,61692,0.49
ERIC,51,1940,15,68407,2.19
ERIC,51,1950,627,86183,72.75
ERIC,51,1960,2170,85137,254.88
ERIC,51,1970,716,87064,82.24
ERIC,51,1980,133,80778,16.46
ERIC,51,1990,31,65447,4.74
ERIC,52,1950,216,40255,53.66
ERIC,52,1960,1055,39605,266.38
ERIC,52,1970,277,28919,95.78
ERIC,52,1980,28,21620,12.95
ERIC,52,1990,3,15976,1.88
ERIC,53,1950,104,49224,21.13
ERIC,53,1960,773,42682,181.11
ERIC,53,1970,324,38954,83.18
ERIC,53,1980,60,31040,19.33
ERIC,54,1940,15,94105,1.59
ERIC,54,1950,618,132349,46.69
ERIC,54,1960,3147,130317,241.49
ERIC,54,1970,1115,107549,103.67
ERIC,54,1980,215,91460,23.51
ERIC,54,1990,59,77057,7.66
ERIC,54,2000,27,71696,3.77
ERIC,54,2010,4,59600,0.67
ERIC,55,1940,4,32025,1.25
ERIC,55,1950,244,41141,59.31
ERIC,55,1960,925,35526,260.37
ERIC,55,1970,238,24075,98.86
ERIC,55,1980,34,18825,18.06
ERIC,55,1990,10,13477,7.42
ERIC,56,1950,237,98347,24.1
ERIC,56,1960,1581,91777,172.27
ERIC,56,1970,873,82757,105.49
ERIC,56,1980,182,73967,24.61
ERIC,56,1990,19,62213,3.05
ERIC,56,2000,4,63540,0.63
ERIC,57,1900,144,94915,15.17
ERIC,57,1910,217,86307,25.14
ERIC,57,1920,46,108041,4.26
ERIC,57,1930,43,111387,3.86
ERIC,57,1940,85,102126,8.32
ERIC,57,1950,271,171761,15.78
ERIC,57,1960,2661,188508,141.16
ERIC,57,1970,2083,147194,141.51
ERIC,57,1980,574,140179,40.95
ERIC,57,1990,162,109066,14.85
ERIC,57,2000,40,94896,4.22
ERIC,57,2010,8,78223,1.02
ERIC,58,1940,3,34918,0.86
ERIC,58,1950,158,39848,39.65
ERIC,58,1960,807,36456,221.36
ERIC,58,1970,314,29958,104.81
ERIC,58,1980,36,24276,14.83
ERIC,58,1990,6,18339,3.27
ERIC,59,1920,4,317569,0.13
ERIC,59,1930,25,299159,0.84
ERIC,59,1940,195,325253,6.0
ERIC,59,1950,2873,456418,62.95
ERIC,59,1960,10055,465942,215.8
ERIC,59,1970,3179,443472,71.68
ERIC,59,1980,688,423963,16.23
ERIC,59,1990,247,352629,7.0
ERIC,59,2000,92,344470,2.67
ERIC,59,2010,29,308468,0.94
ERIC,59,2020,3,77412,0.39
ERIC,60,1940,28,68018,4.12
ERIC,60,1950,445,87592,50.8
ERIC,60,1960,2009,88732,226.41
ERIC,60,1970,772,80213,96.24
ERIC,60,1980,183,78239,23.39
ERIC,60,1990,53,74646,7.1
ERIC,60,2000,17,72125,2.36
ERIC,60,2010,4,60379,0.66
ERIC,61,1940,15,47683,3.15
ERIC,61,1950,215,55094,39.02
ERIC,61,1960,1121,50462,222.15
ERIC,61,1970,346,42042,82.3
ERIC,61,1980,60,32334,18.56
ERIC,61,2000,3,25058,1.2
ERIC,62,1930,7,207288,0.34
ERIC,62,1940,50,224918,2.22
ERIC,62,1950,1488,298366,49.87
ERIC,62,1960,6047,261264,231.45
ERIC,62,1970,1758,218107,80.6
ERIC,62,1980,404,198003,20.4
ERIC,62,1990,137,163990,8.35
ERIC,62,2000,52,154721,3.36
ERIC,62,2010,4,131016,0.31
ERIC,63,1940,7,69422,1.01
ERIC,63,1950,204,75818,26.91
ERIC,63,1960,1754,76147,230.34
ERIC,63,1970,776,72883,106.47
ERIC,63,1980,190,63354,29.99
ERIC,63,1990,27,52644,5.13
ERIC,63,2000,4,53353,0.75
ERIC,64,1940,21,61390,3.42
ERIC,64,1950,169,71050,23.79
ERIC,64,1960,1489,79175,188.06
ERIC,64,1970,945,68175,138.61
ERIC,64,1980,245,63170,38.78
ERIC,64,1990,45,58962,7.63
ERIC,64,2000,15,59533,2.52
ERIC,64,2010,5,53668,0.93
ERIC,65,1950,48,31928,15.03
ERIC,65,1960,704,32319,217.83
ERIC,65,1970,348,24500,142.04
ERIC,65,1980,73,20198,36.14
ERIC,66,1940,3,29028,1.03
ERIC,66,1950,60,30512,19.66
ERIC,66,1960,582,35415,164.34
ERIC,66,1970,409,30552,133.87
ERIC,66,1980,130,32624,39.85
ERIC,66,1990,57,31662,18.0
ERIC,66,2000,4,33304,1.2
ERIC,67,1900,54,101278,5.33
ERIC,67,1910,94,80252,11.71
ERIC,67,1920,31,104118,2.98
ERIC,67,1930,71,103205,6.88
ERIC,67,1940,108,98381,10.98
ERIC,67,1950,164,138497,11.84
ERIC,67,1960,2112,146146,144.51
ERIC,67,1970,1906,118481,160.87
ERIC,67,1980,636,114734,55.43
ERIC,67,1990,165,113173,14.58
ERIC,67,2000,56,108430,5.16
ERIC,67,2010,36,96185,3.74
ERIC,67,2020,3,25475,1.18
ERIC,68,1900,18,71371,2.52
ERIC,68,1910,25,48841,5.12
ERIC,68,1920,6,71326,0.84
ERIC,68,1930,16,70296,2.28
ERIC,68,1940,47,66270,7.09
ERIC,68,1950,145,94375,15.36
ERIC,68,1960,1667,95017,175.44
ERIC,68,1970,1197,81988,146.0
ERIC,68,1980,358,81467,43.94
ERIC,68,1990,97,75153,12.91
ERIC,68,2000,15,68401,2.19
ERIC,68,2010,8,58341,1.37
ERIC,68,2020,4,14359,2.79
ERIC,69,1930,4,117224,0.34
ERIC,69,1940,87,153060,5.68
ERIC,69,1950,873,178128,49.01
ERIC,69,1960,4937,217925,226.55
ERIC,69,1970,2200,217346,101.22
ERIC,69,1980,525,222370,23.61
ERIC,69,1990,124,219117,5.66
ERIC,69,2000,45,224145,2.01
ERIC,69,2010,22,228220,0.96
ERIC,70,1950,156,39747,39.25
ERIC,70,1960,825,32733,252.04
ERIC,70,1970,229,22325,102.58
ERIC,70,1980,35,15770,22.19
ERIC,70,1990,7,11148,6.28
ERIC,71,1940,7,77171,0.91
ERIC,71,1950,242,88584,27.32
ERIC,71,1960,1882,85897,219.1
ERIC,71,1970,741,71677,103.38
ERIC,71,1980,103,58365,17.65
ERIC,71,1990,19,47768,3.98
ERIC,71,2000,4,43623,0.92
ERIC,72,1940,8,75668,1.06
ERIC,72,1950,404,91015,44.39
ERIC,72,1960,1931,87077,221.76
ERIC,72,1970,542,74497,72.75
ERIC,72,1980,77,64474,11.94
ERIC,72,1990,13,55844,2.33
ERIC,73,1940,3,38758,0.77
ERIC,73,1950,147,44883,32.75
ERIC,73,1960,1005,43801,229.45
ERIC,73,1970,457,39064,116.99
ERIC,73,1980,117,36924,31.69
ERIC,73,1990,26,35242,7.38
ERIC,73,2000,5,34926,1.43
ERIC,74,1940,13,47056,2.76
ERIC,74,1950,227,53947,42.08
ERIC,74,1960,1346,64430,208.91
ERIC,74,1970,666,63948,104.15
ERIC,74,1980,158,68462,23.08
ERIC,74,1990,48,74040,6.48
ERIC,74,2000,23,74347,3.09
ERIC,75,1900,3,406142,0.07
ERIC,75,1910,16,400417,0.4
ERIC,75,1920,46,586855,0.78
ERIC,75,1930,177,565818,3.13
ERIC,75,1940,699,641552,10.9
ERIC,75,1950,6669,871748,76.5
ERIC,75,1960,20397,842991,241.96
ERIC,75,1970,3406,358646,94.97
ERIC,75,1980,847,344414,24.59
ERIC,75,1990,351,342971,10.23
ERIC,75,2000,290,343350,8.45
ERIC,75,2010,128,341175,3.75
ERIC,75,2020,17,97099,1.75
ERIC,76,1920,4,146713,0.27
ERIC,76,1930,29,145406,1.99
ERIC,76,1940,173,157634,10.97
ERIC,76,1950,1443,208780,69.12
ERIC,76,1960,4635,210592,220.09
ERIC,76,1970,1369,189723,72.16
ERIC,76,1980,243,180157,13.49
ERIC,76,1990,51,153075,3.33
ERIC,76,2000,19,147527,1.29
ERIC,76,2010,3,133259,0.23
ERIC,76,2020,3,34443,0.87
ERIC,77,1930,4,52293,0.76
ERIC,77,1940,19,59756,3.18
ERIC,77,1950,430,77665,55.37
ERIC,77,1960,2015,83529,241.23
ERIC,77,1970,1005,92453,108.7
ERIC,77,1980,259,97400,26.59
ERIC,77,1990,82,106487,7.7
ERIC,77,2000,36,113196,3.18
ERIC,77,2010,10,102925,0.97
ERIC,78,1920,6,134099,0.45
ERIC,78,1930,26,156128,1.67
ERIC,78,1940,109,192212,5.67
ERIC,78,1950,1688,276279,61.1
ERIC,78,1960,7549,316915,238.2
ERIC,78,1970,1400,150375,93.1
ERIC,78,1980,380,155454,24.44
ERIC,78,1990,122,152984,7.97
ERIC,78,2000,41,142597,2.88
ERIC,78,2010,21,128539,1.63
ERIC,78,2020,3,33486,0.9
ERIC,79,1940,8,53993,1.48
ERIC,79,1950,287,62128,46.19
ERIC,79,1960,1158,57490,201.43
ERIC,79,1970,377,45392,83.05
ERIC,79,1980,65,35198,18.47
ERIC,80,1930,7,67552,1.04
ERIC,80,1940,35,76863,4.55
ERIC,80,1950,599,95773,62.54
ERIC,80,1960,2042,93004,219.56
ERIC,80,1970,673,83855,80.26
ERIC,80,1980,117,76900,15.21
ERIC,80,1990,31,64192,4.83
ERIC,80,2000,12,58781,2.04
ERIC,81,1940,9,42581,2.11
ERIC,81,1950,125,48363,25.85
ERIC,81,1960,952,45093,211.12
ERIC,81,1970,456,38495,118.46
ERIC,81,1980,96,33187,28.93
ERIC,81,1990,16,27621,5.79
ERIC,82,1950,67,28319,23.66
ERIC,82,1960,626,24971,250.69
ERIC,82,1970,253,18692,135.35
ERIC,82,1980,39,15273,25.54
ERIC,82,1990,10,13920,7.18
ERIC,83,1940,24,53045,4.52
ERIC,83,1950,287,61785,46.45
ERIC,83,1960,1711,74409,229.95
ERIC,83,1970,828,68376,121.1
ERIC,83,1980,219,76541,28.61
ERIC,83,1990,76,77403,9.82
ERIC,83,2000,26,74906,3.47
ERIC,84,1940,9,40409,2.23
ERIC,84,1950,185,46199,40.04
ERIC,84,1960,1241,60952,203.6
ERIC,84,1970,567,54031,104.94
ERIC,84,1980,148,62451,23.7
ERIC,84,1990,54,63976,8.44
ERIC,84,2000,7,62998,1.11
ERIC,85,1930,3,67048,0.45
ERIC,85,1940,3,71011,0.42
ERIC,85,1950,228,78357,29.1
ERIC,85,1960,1053,63298,166.36
ERIC,85,1970,501,58707,85.34
ERIC,85,1980,156,50677,30.78
ERIC,85,1990,18,42524,4.23
ERIC,85,2000,4,46072,0.87
ERIC,86,1940,15,51962,2.89
ERIC,86,1950,266,59821,44.47
ERIC,86,1960,1190,54016,220.31
ERIC,86,1970,429,47757,89.83
ERIC,86,1980,61,41916,14.55
ERIC,86,1990,9,35752,2.52
ERIC,86,2000,6,35201,1.7
ERIC,87,1940,4,46789,0.85
ERIC,87,1950,155,47122,32.89
ERIC,87,1960,941,44170,213.04
ERIC,87,1970,491,39486,124.35
ERIC,87,1980,75,34175,21.95
ERIC,87,1990,8,29690,2.69
ERIC,87,2000,4,30102,1.33
ERIC,88,1940,7,62701,1.12
ERIC,88,1950,326,78548,41.5
ERIC,88,1960,1737,70132,247.68
ERIC,88,1970,630,56609,111.29
ERIC,88,1980,117,48914,23.92
ERIC,88,1990,18,39378,4.57
ERIC,88,2000,10,32497,3.08
ERIC,89,1950,179,43689,40.97
ERIC,89,1960,988,38787,254.72
ERIC,89,1970,372,34068,109.19
ERIC,89,1980,80,30901,25.89
ERIC,89,1990,11,27168,4.05
ERIC,90,1940,3,13658,2.2
ERIC,90,1950,84,20715,40.55
ERIC,90,1960,596,22207,268.38
ERIC,90,1970,214,20029,106.85
ERIC,90,1980,56,16615,33.7
ERIC,90,1990,7,14360,4.87
ERIC,91,1960,299,14893,200.77
ERIC,91,1970,985,91326,107.86
ERIC,91,1980,272,101449,26.81
ERIC,91,1990,97,114418,8.48
ERIC,91,2000,41,119834,3.42
ERIC,91,2010,12,106153,1.13
ERIC,91,2020,8,26639,3.0
ERIC,92,1960,894,49795,179.54
ERIC,92,1970,2198,228138,96.35
ERIC,92,1980,546,208597,26.17
ERIC,92,1990,198,210780,9.39
ERIC,92,2000,68,213008,3.19
ERIC,92,2010,42,209353,2.01
ERIC,92,2020,3,55034,0.55
ERIC,93,1960,833,38002,219.2
ERIC,93,1970,1981,188968,104.83
ERIC,93,1980,453,179731,25.2
ERIC,93,1990,168,164927,10.19
ERIC,93,2000,129,173639,7.43
ERIC,93,2010,65,163023,3.99
ERIC,93,2020,13,41428,3.14
ERIC,94,1960,640,31016,206.35
ERIC,94,1970,1789,163282,109.57
ERIC,94,1980,451,162231,27.8
ERIC,94,1990,149,141691,10.52
ERIC,94,2000,77,133059,5.79
ERIC,94,2010,53,141081,3.76
ERIC,94,2020,7,38748,1.81
ERIC,95,1960,402,20039,200.61
ERIC,95,1970,1153,103858,111.02
ERIC,95,1980,332,122640,27.07
ERIC,95,1990,114,126609,9.0
ERIC,95,2000,42,137417,3.06
ERIC,95,2010,9,133740,0.67
ERIC,95,2020,4,38338,1.04
ERIC,971,1930,10,39369,2.54
ERIC,971,1940,138,51619,26.73
ERIC,971,1950,340,75544,45.01
ERIC,971,1960,572,89835,63.67
ERIC,971,1970,340,67547,50.34
ERIC,971,1980,111,50633,21.92
ERIC,971,1990,62,46877,13.23
ERIC,971,2000,22,34265,6.42
ERIC,972,1940,36,57075,6.31
ERIC,972,1950,372,84939,43.8
ERIC,972,1960,927,90549,102.38
ERIC,972,1970,378,60687,62.29
ERIC,972,1980,82,45399,18.06
ERIC,972,1990,31,41425,7.48
ERIC,972,2000,10,30274,3.3
ERIC,973,1950,43,5558,77.37
ERIC,973,1960,166,8004,207.4
ERIC,973,1970,107,9490,112.75
ERIC,973,1980,92,12202,75.4
ERIC,973,1990,97,20705,46.85
ERIC,973,2000,92,22242,41.36
ERIC,973,2010,29,19007,15.26
ERIC,973,2020,6,6753,8.88
ERIC,974,1910,7,52847,1.32
ERIC,974,1920,3,62955,0.48
ERIC,974,1930,8,74957,1.07
ERIC,974,1940,11,84933,1.3
ERIC,974,1950,87,124849,6.97
ERIC,974,1960,814,147268,55.27
ERIC,974,1970,904,118128,76.53
ERIC,974,1980,431,111751,38.57
ERIC,974,1990,178,111940,15.9
ERIC,974,2000,89,107732,8.26
ERIC,974,2010,23,87926,2.62
ERIC,976,2010,38,25843,14.7
ERIC,976,2020,15,12263,12.23
FRANÇOIS,01,1900,602,36551,164.7
FRANÇOIS,01,1910,384,31791,120.79
FRANÇOIS,01,1920,274,45220,60.59
FRANÇOIS,01,1930,154,39519,38.97
FRANÇOIS,01,1940,192,46636,41.17
FRANÇOIS,01,1950,216,46328,46.62
FRANÇOIS,01,1960,235,42903,54.77
FRANÇOIS,01,1970,153,35295,43.35
FRANÇOIS,01,1980,138,31058,44.43
FRANÇOIS,01,1990,54,27120,19.91
FRANÇOIS,01,2000,19,27094,7.01
FRANÇOIS,02,1900,91,59595,15.27
FRANÇOIS,02,1910,69,44761,15.42
FRANÇOIS,02,1920,256,83649,30.6
FRANÇOIS,02,1930,314,74417,42.19
FRANÇOIS,02,1940,407,80002,50.87
FRANÇOIS,02,1950,678,104861,64.66
FRANÇOIS,02,1960,717,95635,74.97
FRANÇOIS,02,1970,335,77785,43.07
FRANÇOIS,02,1980,216,70483,30.65
FRANÇOIS,02,1990,107,59153,18.09
FRANÇOIS,02,2000,32,49665,6.44
FRANÇOIS,03,1900,654,41657,157.0
FRANÇOIS,03,1910,358,32216,111.12
FRANÇOIS,03,1920,312,45483,68.6
FRANÇOIS,03,1930,213,42214,50.46
FRANÇOIS,03,1940,291,54894,53.01
FRANÇOIS,03,1950,301,58868,51.13
FRANÇOIS,03,1960,392,56050,69.94
FRANÇOIS,03,1970,249,46184,53.91
FRANÇOIS,03,1980,192,37228,51.57
FRANÇOIS,03,1990,83,31678,26.2
FRANÇOIS,03,2000,13,28201,4.61
FRANÇOIS,04,1900,43,10535,40.82
FRANÇOIS,04,1910,27,7938,34.01
FRANÇOIS,04,1920,42,10196,41.19
FRANÇOIS,04,1930,22,8196,26.84
FRANÇOIS,04,1940,44,10419,42.23
FRANÇOIS,04,1950,76,10254,74.12
FRANÇOIS,04,1960,103,12411,82.99
FRANÇOIS,04,1970,39,8949,43.58
FRANÇOIS,04,1980,30,7781,38.56
FRANÇOIS,04,1990,10,7117,14.05
FRANÇOIS,05,1900,97,10808,89.75
FRANÇOIS,05,1910,61,9700,62.89
FRANÇOIS,05,1920,60,12033,49.86
FRANÇOIS,05,1930,48,10691,44.9
FRANÇOIS,05,1940,50,13024,38.39
FRANÇOIS,05,1950,53,12889,41.12
FRANÇOIS,05,1960,73,12801,57.03
FRANÇOIS,05,1970,41,9865,41.56
FRANÇOIS,05,1980,53,9977,53.12
FRANÇOIS,05,1990,15,8669,17.3
FRANÇOIS,05,2000,3,8106,3.7
FRANÇOIS,06,1900,728,36463,199.65
FRANÇOIS,06,1910,587,34993,167.75
FRANÇOIS,06,1920,658,50334,130.73
FRANÇOIS,06,1930,480,49731,96.52
FRANÇOIS,06,1940,292,53884,54.19
FRANÇOIS,06,1950,328,57861,56.69
FRANÇOIS,06,1960,420,75290,55.78
FRANÇOIS,06,1970,263,73155,35.95
FRANÇOIS,06,1980,225,88391,25.46
FRANÇOIS,06,1990,165,94344,17.49
FRANÇOIS,06,2000,65,93641,6.94
FRANÇOIS,06,2010,15,90303,1.66
FRANÇOIS,07,1900,152,38003,40.0
FRANÇOIS,07,1910,103,31260,32.95
FRANÇOIS,07,1920,132,41255,32.0
FRANÇOIS,07,1930,111,34861,31.84
FRANÇOIS,07,1940,194,38930,49.83
FRANÇOIS,07,1950,197,35165,56.02
FRANÇOIS,07,1960,169,28930,58.42
FRANÇOIS,07,1970,79,21484,36.77
FRANÇOIS,07,1980,78,21335,36.56
FRANÇOIS,07,1990,21,19797,10.61
FRANÇOIS,07,2000,4,23627,1.69
FRANÇOIS,08,1900,58,32392,17.91
FRANÇOIS,08,1910,59,23572,25.03
FRANÇOIS,08,1920,157,46690,33.63
FRANÇOIS,08,1930,240,43471,55.21
FRANÇOIS,08,1940,246,41117,59.83
FRANÇOIS,08,1950,476,60617,78.53
FRANÇOIS,08,1960,384,57103,67.25
FRANÇOIS,08,1970,129,42072,30.66
FRANÇOIS,08,1980,87,35658,24.4
FRANÇOIS,08,1990,28,27523,10.17
FRANÇOIS,08,2000,3,20782,1.44
FRANÇOIS,09,1900,376,19873,189.2
FRANÇOIS,09,1910,266,14209,187.21
FRANÇOIS,09,1920,268,18986,141.16
FRANÇOIS,09,1930,175,14777,118.43
FRANÇOIS,09,1940,139,17154,81.03
FRANÇOIS,09,1950,95,17993,52.8
FRANÇOIS,09,1960,81,15090,53.68
FRANÇOIS,09,1970,25,9737,25.68
FRANÇOIS,09,1980,38,8084,47.01
FRANÇOIS,09,1990,6,7118,8.43
FRANÇOIS,10,1900,22,22152,9.93
FRANÇOIS,10,1910,24,22194,10.81
FRANÇOIS,10,1920,73,32721,22.31
FRANÇOIS,10,1930,166,32975,50.34
FRANÇOIS,10,1940,301,38595,77.99
FRANÇOIS,10,1950,358,45569,78.56
FRANÇOIS,10,1960,277,44319,62.5
FRANÇOIS,10,1970,103,37816,27.24
FRANÇOIS,10,1980,89,31686,28.09
FRANÇOIS,10,1990,41,26938,15.22
FRANÇOIS,10,2000,12,22689,5.29
FRANÇOIS,11,1900,758,31881,237.76
FRANÇOIS,11,1910,561,24334,230.54
FRANÇOIS,11,1920,680,37989,179.0
FRANÇOIS,11,1930,416,32673,127.32
FRANÇOIS,11,1940,230,37003,62.16
FRANÇOIS,11,1950,168,36936,45.48
FRANÇOIS,11,1960,164,34279,47.84
FRANÇOIS,11,1970,104,26695,38.96
FRANÇOIS,11,1980,99,25234,39.23
FRANÇOIS,11,1990,33,23387,14.11
FRANÇOIS,11,2000,8,23020,3.48
FRANÇOIS,12,1900,339,44702,75.84
FRANÇOIS,12,1910,242,36939,65.51
FRANÇOIS,12,1920,267,47489,56.22
FRANÇOIS,12,1930,199,42531,46.79
FRANÇOIS,12,1940,210,44481,47.21
FRANÇOIS,12,1950,214,44695,47.88
FRANÇOIS,12,1960,248,37676,65.82
FRANÇOIS,12,1970,134,28337,47.29
FRANÇOIS,12,1980,110,22051,49.88
FRANÇOIS,12,1990,48,18720,25.64
FRANÇOIS,12,2000,4,18346,2.18
FRANÇOIS,13,1900,1022,81515,125.38
FRANÇOIS,13,1910,856,79785,107.29
FRANÇOIS,13,1920,1185,119321,99.31
FRANÇOIS,13,1930,845,113354,74.55
FRANÇOIS,13,1940,653,141405,46.18
FRANÇOIS,13,1950,844,168780,50.01
FRANÇOIS,13,1960,1100,207674,52.97
FRANÇOIS,13,1970,708,202326,34.99
FRANÇOIS,13,1980,682,210950,32.33
FRANÇOIS,13,1990,402,198767,20.22
FRANÇOIS,13,2000,257,207191,12.4
FRANÇOIS,13,2010,70,210449,3.33
FRANÇOIS,13,2020,40,58640,6.82
FRANÇOIS,14,1900,70,39243,17.84
FRANÇOIS,14,1910,107,40999,26.1
FRANÇOIS,14,1920,184,64551,28.5
FRANÇOIS,14,1930,237,66572,35.6
FRANÇOIS,14,1940,456,77375,58.93
FRANÇOIS,14,1950,753,101260,74.36
FRANÇOIS,14,1960,821,97129,84.53
FRANÇOIS,14,1970,457,91882,49.74
FRANÇOIS,14,1980,440,86843,50.67
FRANÇOIS,14,1990,220,75723,29.05
FRANÇOIS,14,2000,57,73870,7.72
FRANÇOIS,14,2010,6,55215,1.09
FRANÇOIS,15,1900,438,24628,177.85
FRANÇOIS,15,1910,304,21134,143.84
FRANÇOIS,15,1920,330,28374,116.3
FRANÇOIS,15,1930,223,26746,83.38
FRANÇOIS,15,1940,166,29385,56.49
FRANÇOIS,15,1950,141,31381,44.93
FRANÇOIS,15,1960,129,26568,48.55
